CaseID,Activity,CompleteTimestamp
1099,a7,2016-01-18 09:09:44
1099,a14,2016-01-18 09:09:44
1099,a8,2016-01-18 09:09:44
1099,a5,2016-01-29 08:13:18
1099,a6,2016-01-29 08:13:20
1099,a7,2016-01-29 08:13:33
1099,a20,2016-02-29 07:02:00
1099,a18,2016-02-29 07:02:00
1099,a18,2016-02-29 07:02:00
1100,a1,2016-01-16 16:40:46
1100,a2,2016-01-16 16:40:46
1100,a3,2016-01-16 16:42:19
1100,a4,2016-02-10 18:42:54
1100,a5,2016-02-10 18:45:00
1100,a6,2016-02-10 18:45:01
1100,a7,2016-02-10 18:45:39
1100,a8,2016-02-10 18:45:39
1100,a9,2016-02-24 09:08:34
1100,a10,2016-02-24 09:08:46
1100,a17,2016-02-29 08:03:20
1100,a11,2016-02-29 08:03:20
1100,a9,2016-03-01 07:28:22
1100,a11,2016-03-01 08:37:17
1100,a9,2016-03-01 10:03:31
1100,a17,2016-03-02 06:27:24
1100,a11,2016-03-02 06:27:25
1100,a9,2016-03-04 15:10:18
1100,a12,2016-03-07 07:22:40
1100,a13,2016-03-07 07:22:40
1100,a17,2016-03-07 07:22:40
1101,a1,2016-01-16 16:42:36
1101,a2,2016-01-16 16:42:36
1101,a3,2016-01-16 16:43:17
1101,a4,2016-01-18 10:58:56
1101,a5,2016-01-18 11:07:29
1101,a6,2016-01-18 11:07:30
1101,a7,2016-01-18 11:09:04
1101,a8,2016-01-18 11:09:04
1101,a9,2016-01-26 14:05:24
1101,a10,2016-01-26 14:06:28
1101,a12,2016-01-26 15:15:41
1101,a13,2016-01-26 15:15:41
1102,a1,2016-01-16 17:10:10
1102,a2,2016-01-16 17:10:10
1102,a3,2016-01-16 17:11:20
1102,a4,2016-01-18 10:53:18
1102,a5,2016-01-18 10:55:31
1102,a6,2016-01-18 10:55:32
1102,a7,2016-01-18 10:55:45
1102,a8,2016-01-18 10:55:45
1102,a9,2016-01-22 10:49:27
1102,a10,2016-01-22 10:49:45
1102,a11,2016-01-25 11:52:41
1102,a9,2016-01-25 12:49:16
1102,a12,2016-01-25 15:19:07
1102,a13,2016-01-25 15:19:07
1103,a1,2016-01-16 17:38:12
1103,a2,2016-01-16 17:38:12
1103,a3,2016-01-16 17:39:20
1103,a4,2016-01-18 10:42:14
1103,a5,2016-01-18 10:46:39
1103,a6,2016-01-18 10:46:40
1103,a7,2016-01-18 10:46:56
1103,a14,2016-01-18 10:46:56
1103,a8,2016-01-18 10:46:56
1103,a5,2016-01-22 11:08:48
1103,a6,2016-01-22 11:08:49
1103,a7,2016-01-22 11:09:04
1103,a20,2016-01-28 09:49:21
1103,a18,2016-01-28 09:49:21
1103,a18,2016-01-28 09:49:21
1104,a1,2016-01-16 17:39:36
1104,a2,2016-01-16 17:39:36
1104,a3,2016-01-16 17:40:13
1104,a4,2016-01-18 10:48:48
1104,a5,2016-01-18 10:51:33
1104,a6,2016-01-18 10:51:34
1104,a7,2016-01-18 10:52:18
1104,a8,2016-01-18 10:52:18
1104,a9,2016-01-25 10:12:03
1104,a10,2016-01-25 10:12:46
1104,a12,2016-01-25 13:18:29
1104,a13,2016-01-25 13:18:29
1105,a1,2016-01-16 17:44:54
1105,a2,2016-01-16 17:44:54
1105,a3,2016-01-16 17:46:19
1105,a4,2016-01-18 11:11:59
1105,a5,2016-01-18 11:18:17
1105,a6,2016-01-18 11:18:19
1105,a7,2016-01-18 11:18:31
1105,a8,2016-01-18 11:18:31
1105,a9,2016-01-25 10:33:20
1105,a10,2016-01-25 10:33:53
1105,a12,2016-01-25 14:53:24
1105,a13,2016-01-25 14:53:24
1106,a1,2016-01-16 17:47:57
1106,a2,2016-01-16 17:47:57
1106,a3,2016-01-16 17:49:15
1106,a4,2016-01-18 12:03:49
1106,a5,2016-01-18 12:15:28
1106,a6,2016-01-18 12:15:30
1106,a7,2016-01-18 12:16:24
1106,a14,2016-01-18 12:16:24
1106,a8,2016-01-18 12:16:24
1106,a5,2016-01-29 08:14:56
1106,a6,2016-01-29 08:14:58
1106,a7,2016-01-29 08:15:17
1106,a20,2016-02-29 07:01:32
1106,a18,2016-02-29 07:01:32
1106,a18,2016-02-29 07:01:32
1107,a1,2016-01-16 19:04:15
1107,a2,2016-01-16 19:04:15
1107,a3,2016-01-16 19:05:27
1107,a4,2016-01-18 10:12:54
1107,a5,2016-01-18 10:17:47
1107,a6,2016-01-18 10:17:49
1107,a7,2016-01-18 10:18:33
1107,a14,2016-01-18 10:18:33
1107,a8,2016-01-18 10:18:33
1107,a20,2016-02-18 07:00:32
1107,a18,2016-02-18 07:00:32
1108,a1,2016-01-16 19:04:56
1108,a2,2016-01-16 19:04:56
1108,a3,2016-01-16 19:06:13
1108,a4,2016-01-18 15:54:24
1108,a5,2016-01-18 16:03:03
1108,a6,2016-01-18 16:03:04
1108,a7,2016-01-18 16:09:47
1108,a14,2016-01-18 16:09:47
1108,a8,2016-01-18 16:09:47
1108,a5,2016-01-29 08:16:42
1108,a6,2016-01-29 08:16:43
1108,a7,2016-01-29 08:16:54
1108,a20,2016-02-29 07:01:34
1108,a18,2016-02-29 07:01:34
1108,a18,2016-02-29 07:01:34
1109,a1,2016-01-16 19:15:50
1109,a2,2016-01-16 19:15:50
1109,a19,2016-01-18 07:22:48
1109,a3,2016-01-18 07:22:48
1109,a4,2016-01-19 09:04:13
1109,a5,2016-01-19 09:08:33
1109,a6,2016-01-19 09:08:35
1109,a5,2016-01-19 09:08:54
1109,a6,2016-01-19 09:08:55
1109,a7,2016-01-19 09:09:16
1109,a7,2016-01-19 09:09:16
1109,a14,2016-01-19 09:09:16
1109,a8,2016-01-19 09:09:16
1109,a9,2016-01-28 09:19:06
1109,a10,2016-01-28 09:19:46
1109,a17,2016-02-02 09:59:38
1109,a11,2016-02-02 09:59:38
1109,a9,2016-02-08 07:46:03
1109,a17,2016-02-08 14:59:52
1109,a11,2016-02-08 14:59:52
1109,a5,2016-02-09 10:04:55
1109,a6,2016-02-09 10:04:56
1109,a7,2016-02-09 10:05:17
1109,a9,2016-02-15 08:46:31
1109,a10,2016-02-15 08:49:33
1109,a17,2016-02-15 09:27:01
1109,a11,2016-02-15 09:27:01
1109,a9,2016-02-16 14:59:55
1109,a17,2016-02-19 14:48:53
1109,a11,2016-02-19 14:48:53
1109,a12,2016-02-22 07:51:11
1109,a13,2016-02-22 07:51:11
1109,a18,2016-02-22 07:51:11
1109,a18,2016-02-22 07:51:11
1110,a1,2016-01-16 20:47:08
1110,a2,2016-01-16 20:47:08
1110,a3,2016-01-16 20:48:25
1110,a4,2016-01-19 13:29:30
1110,a5,2016-01-19 13:36:57
1110,a6,2016-01-19 13:36:58
1110,a7,2016-01-19 13:37:13
1110,a14,2016-01-19 13:37:13
1110,a8,2016-01-19 13:37:13
1110,a9,2016-01-27 10:25:43
1110,a10,2016-01-27 10:29:35
1110,a12,2016-01-27 16:30:30
1110,a13,2016-01-27 16:30:30
1111,a1,2016-01-16 20:50:40
1111,a2,2016-01-16 20:50:40
1111,a19,2016-01-18 07:25:41
1111,a3,2016-01-18 07:25:41
1111,a4,2016-01-28 08:38:41
1111,a5,2016-01-28 08:48:23
1111,a6,2016-01-28 08:48:25
1111,a5,2016-01-28 08:49:25
1111,a6,2016-01-28 08:49:26
1111,a7,2016-01-28 08:49:51
1111,a7,2016-01-28 08:49:51
1111,a8,2016-01-28 08:49:51
1111,a5,2016-01-29 08:17:55
1111,a6,2016-01-29 08:17:56
1111,a7,2016-01-29 08:18:08
1111,a20,2016-02-29 07:01:30
1111,a18,2016-02-29 07:01:30
1111,a18,2016-02-29 07:01:30
1111,a18,2016-02-29 07:01:30
1112,a1,2016-01-16 20:57:42
1112,a2,2016-01-16 20:57:42
1112,a3,2016-01-16 20:59:09
1112,a4,2016-01-18 08:42:12
1112,a5,2016-01-18 08:45:30
1112,a6,2016-01-18 08:45:32
1112,a7,2016-01-18 08:50:21
1112,a14,2016-01-18 08:50:21
1112,a8,2016-01-18 08:50:21
1112,a9,2016-01-29 09:41:50
1112,a10,2016-01-29 09:42:03
1112,a17,2016-02-02 15:00:23
1112,a11,2016-02-02 15:00:23
1112,a5,2016-02-03 17:04:39
1112,a6,2016-02-03 17:04:40
1112,a7,2016-02-03 17:07:50
1112,a10,2016-02-09 09:01:39
1112,a9,2016-02-09 09:02:23
1112,a17,2016-02-09 10:36:20
1112,a11,2016-02-09 10:36:20
1112,a12,2016-02-22 07:48:21
1112,a13,2016-02-22 07:48:21
1112,a18,2016-02-22 07:48:21
1113,a1,2016-01-16 20:58:15
1113,a2,2016-01-16 20:58:15
1113,a3,2016-01-16 20:59:35
1113,a4,2016-01-18 17:02:47
1113,a5,2016-01-18 17:03:56
1113,a6,2016-01-18 17:03:58
1113,a7,2016-01-18 17:04:13
1113,a14,2016-01-18 17:04:13
1113,a8,2016-01-18 17:04:13
1113,a9,2016-01-25 10:39:27
1113,a10,2016-01-25 10:39:42
1113,a12,2016-01-27 13:21:42
1113,a13,2016-01-27 13:21:42
1113,a17,2016-01-27 13:21:42
1114,a1,2016-01-16 21:29:32
1114,a2,2016-01-16 21:29:32
1114,a3,2016-01-16 21:30:11
1114,a4,2016-02-01 14:46:21
1114,a5,2016-02-01 14:49:47
1114,a6,2016-02-01 14:49:49
1114,a7,2016-02-01 14:50:42
1114,a8,2016-02-01 14:50:42
1114,a9,2016-02-04 08:48:06
1114,a10,2016-02-04 08:48:11
1114,a12,2016-02-05 08:39:34
1114,a13,2016-02-05 08:39:34
1115,a1,2016-01-16 21:39:19
1115,a2,2016-01-16 21:39:19
1115,a3,2016-01-16 21:40:22
1115,a4,2016-01-18 17:10:03
1115,a5,2016-01-18 17:11:43
1115,a6,2016-01-18 17:11:44
1115,a7,2016-01-18 17:11:57
1115,a14,2016-01-18 17:11:57
1115,a8,2016-01-18 17:11:57
1115,a20,2016-02-18 07:00:48
1115,a18,2016-02-18 07:00:48
1116,a1,2016-01-16 22:38:13
1116,a2,2016-01-16 22:38:13
1116,a3,2016-01-16 22:39:12
1116,a4,2016-01-18 16:16:24
1116,a5,2016-01-18 16:23:51
1116,a6,2016-01-18 16:23:52
1116,a7,2016-01-18 16:35:29
1116,a8,2016-01-18 16:35:29
1116,a9,2016-01-29 07:27:12
1116,a10,2016-01-29 07:27:21
1116,a17,2016-02-02 08:56:05
1116,a11,2016-02-02 08:56:05
1116,a22,2016-02-02 09:48:32
1116,a9,2016-02-02 09:48:32
1116,a17,2016-02-02 10:12:53
1116,a11,2016-02-02 10:12:53
1116,a5,2016-02-02 11:11:04
1116,a6,2016-02-02 11:11:06
1116,a21,2016-02-02 11:11:22
1116,a9,2016-02-03 12:02:09
1116,a10,2016-02-03 13:57:24
1116,a17,2016-02-03 13:59:35
1116,a11,2016-02-03 13:59:35
1116,a12,2016-02-22 08:51:57
1116,a13,2016-02-22 08:51:57
1116,a18,2016-02-22 08:51:57
1117,a1,2016-01-16 22:57:37
1117,a2,2016-01-16 22:57:37
1117,a3,2016-01-16 22:58:14
1117,a4,2016-01-18 09:57:02
1117,a5,2016-01-18 10:26:26
1117,a6,2016-01-18 10:26:27
1117,a7,2016-01-18 10:29:43
1117,a8,2016-01-18 10:29:43
1117,a5,2016-01-29 08:19:21
1117,a6,2016-01-29 08:19:22
1117,a7,2016-01-29 08:19:34
1117,a9,2016-02-03 14:58:47
1117,a10,2016-02-03 14:59:10
1117,a17,2016-02-09 09:06:59
1117,a11,2016-02-09 09:06:59
1117,a9,2016-03-09 14:02:18
1117,a17,2016-03-10 12:35:46
1117,a11,2016-03-10 12:35:46
1117,a20,2016-04-21 07:56:54
1117,a18,2016-04-21 07:56:54
1117,a18,2016-04-21 07:56:54
1117,a22,2016-04-21 07:56:54
1118,a1,2016-01-17 05:49:10
1118,a2,2016-01-17 05:49:11
1118,a19,2016-01-18 07:30:38
1118,a3,2016-01-18 07:30:38
1118,a4,2016-01-18 15:53:33
1118,a5,2016-01-18 15:55:47
1118,a6,2016-01-18 15:55:48
1118,a7,2016-01-18 15:56:30
1118,a14,2016-01-18 15:56:30
1118,a8,2016-01-18 15:56:30
1118,a9,2016-02-01 09:54:17
1118,a10,2016-02-01 09:54:39
1118,a15,2016-02-02 09:20:54
1118,a16,2016-02-02 09:20:54
1118,a17,2016-02-02 09:20:54
1119,a1,2016-01-17 08:49:12
1119,a2,2016-01-17 08:49:12
1119,a3,2016-01-17 08:50:47
1119,a4,2016-01-18 13:27:01
1119,a5,2016-01-18 13:43:04
1119,a6,2016-01-18 13:43:05
1119,a7,2016-01-18 13:43:16
1119,a8,2016-01-18 13:43:16
1119,a5,2016-02-16 17:19:32
1119,a6,2016-02-16 17:19:34
1119,a21,2016-02-16 17:19:47
1119,a20,2016-03-18 07:00:56
1119,a18,2016-03-18 07:00:56
1119,a18,2016-03-18 07:00:56
1120,a1,2016-01-17 08:57:28
1120,a2,2016-01-17 08:57:28
1120,a19,2016-01-18 07:32:05
1120,a3,2016-01-18 07:32:05
1120,a4,2016-01-19 11:45:20
1120,a5,2016-01-19 11:47:26
1120,a6,2016-01-19 11:47:27
1120,a7,2016-01-19 11:47:39
1120,a8,2016-01-19 11:47:39
1120,a5,2016-01-19 11:55:17
1120,a6,2016-01-19 11:55:19
1120,a7,2016-01-19 11:55:31
1120,a18,2016-01-19 11:56:08
1120,a5,2016-01-29 08:20:35
1120,a6,2016-01-29 08:20:37
1120,a7,2016-01-29 08:20:52
1120,a20,2016-02-29 07:01:47
1120,a18,2016-02-29 07:01:47
1120,a18,2016-02-29 07:01:47
1121,a1,2016-01-17 09:30:09
1121,a2,2016-01-17 09:30:09
1121,a3,2016-01-17 09:31:25
1121,a4,2016-01-19 15:11:13
1121,a5,2016-01-19 15:20:23
1121,a6,2016-01-19 15:20:24
1121,a7,2016-01-19 15:22:02
1121,a8,2016-01-19 15:22:02
1121,a9,2016-01-25 11:05:37
1121,a10,2016-01-25 11:06:00
1121,a15,2016-01-25 16:52:32
1121,a16,2016-01-25 16:52:32
1121,a17,2016-01-25 16:52:32
1122,a1,2016-01-17 09:55:24
1122,a2,2016-01-17 09:55:24
1122,a3,2016-01-17 09:56:02
1122,a4,2016-01-18 11:11:06
1122,a5,2016-01-18 11:25:07
1122,a6,2016-01-18 11:25:08
1122,a7,2016-01-18 11:27:59
1122,a8,2016-01-18 11:27:59
1122,a18,2016-01-25 11:10:58
1122,a20,2016-01-25 11:11:10
1123,a1,2016-01-17 09:59:34
1123,a2,2016-01-17 09:59:34
1123,a3,2016-01-17 10:01:01
1123,a4,2016-01-18 10:15:05
1123,a5,2016-01-18 10:17:04
1123,a6,2016-01-18 10:17:05
1123,a7,2016-01-18 10:18:25
1123,a14,2016-01-18 10:18:25
1123,a8,2016-01-18 10:18:25
1123,a5,2016-01-29 08:22:49
1123,a6,2016-01-29 08:22:51
1123,a7,2016-01-29 08:23:03
1123,a9,2016-02-03 12:18:13
1123,a10,2016-02-03 12:18:22
1123,a11,2016-02-03 15:16:40
1123,a12,2016-02-22 06:45:23
1123,a13,2016-02-22 06:45:23
1123,a18,2016-02-22 06:45:23
1124,a1,2016-01-17 10:32:19
1124,a2,2016-01-17 10:32:19
1124,a3,2016-01-17 10:33:05
1124,a4,2016-01-18 12:48:18
1124,a5,2016-01-18 12:52:33
1124,a6,2016-01-18 12:52:34
1124,a7,2016-01-18 12:52:46
1124,a14,2016-01-18 12:52:47
1124,a8,2016-01-18 12:52:47
1124,a20,2016-02-18 07:00:51
1124,a18,2016-02-18 07:00:51
1125,a1,2016-01-17 10:54:30
1125,a2,2016-01-17 10:54:31
1125,a3,2016-01-17 10:55:02
1125,a4,2016-01-18 14:48:16
1125,a5,2016-01-18 14:50:41
1125,a6,2016-01-18 14:50:42
1125,a5,2016-01-18 14:51:11
1125,a6,2016-01-18 14:51:12
1125,a7,2016-01-18 14:51:27
1125,a7,2016-01-18 14:51:27
1125,a14,2016-01-18 14:51:28
1125,a8,2016-01-18 14:51:28
1125,a5,2016-01-29 08:24:48
1125,a6,2016-01-29 08:24:50
1125,a5,2016-01-29 08:25:04
1125,a6,2016-01-29 08:25:05
1125,a7,2016-01-29 08:25:23
1125,a7,2016-01-29 08:25:23
1125,a20,2016-02-29 07:01:50
1125,a18,2016-02-29 07:01:50
1125,a18,2016-02-29 07:01:50
1125,a18,2016-02-29 07:01:50
1125,a18,2016-02-29 07:01:50
1126,a1,2016-01-17 10:59:44
1126,a2,2016-01-17 10:59:44
1126,a3,2016-01-17 11:01:18
1126,a4,2016-01-20 09:45:00
1126,a5,2016-01-21 09:34:47
1126,a6,2016-01-21 09:34:49
1126,a7,2016-01-21 09:35:05
1126,a8,2016-01-21 09:35:05
1126,a9,2016-02-03 12:54:10
1126,a10,2016-02-03 12:55:25
1126,a12,2016-02-05 12:38:48
1126,a13,2016-02-05 12:38:48
1126,a17,2016-02-05 12:38:48
1127,a1,2016-01-17 11:13:22
1127,a2,2016-01-17 11:13:22
1127,a3,2016-01-17 11:13:58
1127,a4,2016-01-18 17:54:04
1127,a5,2016-01-18 19:04:01
1127,a6,2016-01-18 19:04:02
1127,a7,2016-01-18 19:07:15
1127,a8,2016-01-18 19:07:15
1127,a9,2016-02-03 13:45:35
1127,a10,2016-02-03 13:45:46
1127,a17,2016-02-09 08:05:54
1127,a11,2016-02-09 08:05:54
1127,a22,2016-02-09 10:34:20
1127,a9,2016-02-09 10:34:20
1127,a17,2016-02-09 10:46:23
1127,a11,2016-02-09 10:46:23
1127,a22,2016-02-09 14:23:46
1127,a9,2016-02-09 14:23:46
1127,a17,2016-02-10 07:26:57
1127,a11,2016-02-10 07:26:57
1127,a12,2016-02-22 08:01:03
1127,a13,2016-02-22 08:01:03
1128,a1,2016-01-17 11:27:19
1128,a2,2016-01-17 11:27:19
1128,a3,2016-01-17 11:28:03
1128,a4,2016-01-18 12:01:37
1128,a5,2016-01-18 12:04:40
1128,a6,2016-01-18 12:04:41
1128,a7,2016-01-18 12:04:57
1128,a8,2016-01-18 12:04:57
1128,a9,2016-01-25 11:00:04
1128,a10,2016-01-25 11:00:11
1128,a11,2016-01-26 10:13:17
1128,a9,2016-01-27 06:50:18
1128,a12,2016-01-27 08:04:07
1128,a13,2016-01-27 08:04:07
1129,a1,2016-01-17 11:34:13
1129,a2,2016-01-17 11:34:13
1129,a19,2016-01-18 07:35:42
1129,a3,2016-01-18 07:35:42
1129,a4,2016-01-19 09:28:41
1129,a5,2016-01-19 09:34:24
1129,a6,2016-01-19 09:34:25
1129,a7,2016-01-19 09:34:40
1129,a8,2016-01-19 09:34:40
1129,a9,2016-01-25 08:08:09
1129,a10,2016-01-25 08:08:16
1129,a17,2016-01-25 15:10:38
1129,a11,2016-01-25 15:10:38
1129,a9,2016-01-26 12:54:47
1129,a12,2016-01-27 08:57:06
1129,a13,2016-01-27 08:57:06
1129,a17,2016-01-27 08:57:06
1130,a1,2016-01-17 11:51:58
1130,a2,2016-01-17 11:51:58
1130,a3,2016-01-17 11:52:59
1130,a4,2016-01-18 15:00:46
1130,a5,2016-01-18 15:04:48
1130,a6,2016-01-18 15:04:50
1130,a5,2016-01-18 15:05:07
1130,a6,2016-01-18 15:05:08
1130,a7,2016-01-18 15:05:25
1130,a7,2016-01-18 15:05:25
1130,a14,2016-01-18 15:05:25
1130,a8,2016-01-18 15:05:25
1130,a5,2016-01-29 08:26:35
1130,a6,2016-01-29 08:26:37
1130,a7,2016-01-29 08:26:51
1130,a20,2016-02-29 07:01:49
1130,a18,2016-02-29 07:01:49
1130,a18,2016-02-29 07:01:49
1130,a18,2016-02-29 07:01:49
1131,a1,2016-01-17 12:01:31
1131,a2,2016-01-17 12:01:31
1131,a3,2016-01-17 12:02:00
1131,a4,2016-01-18 11:05:18
1131,a5,2016-01-18 11:13:38
1131,a6,2016-01-18 11:13:39
1131,a5,2016-01-18 11:14:27
1131,a6,2016-01-18 11:14:28
1131,a18,2016-01-18 11:20:41
1131,a7,2016-01-18 11:23:01
1131,a8,2016-01-18 11:23:01
1131,a5,2016-01-29 08:28:08
1131,a6,2016-01-29 08:28:09
1131,a7,2016-01-29 08:28:22
1131,a20,2016-02-29 07:01:08
1131,a18,2016-02-29 07:01:08
1131,a18,2016-02-29 07:01:08
1132,a1,2016-01-17 12:13:14
1132,a2,2016-01-17 12:13:14
1132,a19,2016-01-18 07:44:53
1132,a3,2016-01-18 07:44:53
1132,a4,2016-01-19 12:37:03
1132,a5,2016-01-19 12:37:57
1132,a6,2016-01-19 12:37:58
1132,a7,2016-01-19 12:38:15
1132,a8,2016-01-19 12:38:15
1132,a9,2016-02-02 09:23:14
1132,a10,2016-02-02 09:24:03
1132,a15,2016-02-03 13:45:54
1132,a16,2016-02-03 13:45:54
1132,a17,2016-02-03 13:45:54
1133,a1,2016-01-17 12:56:27
1133,a2,2016-01-17 12:56:27
1133,a3,2016-01-17 12:57:03
1133,a4,2016-01-18 12:24:23
1133,a5,2016-01-18 12:29:34
1133,a6,2016-01-18 12:29:35
1133,a7,2016-01-18 12:30:08
1133,a14,2016-01-18 12:30:08
1133,a8,2016-01-18 12:30:08
1133,a20,2016-02-18 07:00:27
1133,a18,2016-02-18 07:00:27
1134,a1,2016-01-17 13:14:59
1134,a2,2016-01-17 13:14:59
1134,a19,2016-01-18 07:46:20
1134,a3,2016-01-18 07:46:20
1134,a4,2016-01-18 14:38:25
1134,a5,2016-01-18 14:39:11
1134,a6,2016-01-18 14:39:12
1134,a7,2016-01-18 14:40:44
1134,a8,2016-01-18 14:40:44
1134,a9,2016-02-03 08:00:34
1134,a10,2016-02-03 08:00:47
1134,a17,2016-02-04 08:18:19
1134,a11,2016-02-04 08:18:19
1134,a9,2016-02-05 10:50:58
1134,a17,2016-02-05 14:50:28
1134,a11,2016-02-05 14:50:28
1134,a22,2016-02-05 15:57:45
1134,a9,2016-02-05 15:57:45
1134,a12,2016-02-05 16:06:41
1134,a13,2016-02-05 16:06:41
1135,a1,2016-01-17 13:33:46
1135,a2,2016-01-17 13:33:47
1135,a19,2016-01-18 07:47:39
1135,a3,2016-01-18 07:47:39
1135,a4,2016-01-19 09:38:26
1135,a5,2016-01-19 09:41:58
1135,a6,2016-01-19 09:41:59
1135,a5,2016-01-19 09:42:24
1135,a6,2016-01-19 09:42:26
1135,a7,2016-01-19 09:43:04
1135,a7,2016-01-19 09:43:04
1135,a14,2016-01-19 09:43:04
1135,a8,2016-01-19 09:43:04
1135,a20,2016-02-19 07:00:15
1135,a18,2016-02-19 07:00:15
1135,a18,2016-02-19 07:00:15
1136,a1,2016-01-17 13:37:40
1136,a2,2016-01-17 13:37:40
1136,a3,2016-01-17 13:39:02
1136,a4,2016-01-18 17:57:28
1136,a5,2016-01-18 18:00:05
1136,a6,2016-01-18 18:00:06
1136,a7,2016-01-18 18:01:05
1136,a8,2016-01-18 18:01:05
1136,a9,2016-01-25 12:58:18
1136,a10,2016-01-25 12:58:26
1136,a12,2016-01-27 09:56:18
1136,a13,2016-01-27 09:56:18
1136,a17,2016-01-27 09:56:18
1137,a1,2016-01-17 13:43:26
1137,a2,2016-01-17 13:43:26
1137,a3,2016-01-17 13:44:46
1137,a4,2016-01-18 13:09:20
1137,a5,2016-01-18 13:13:02
1137,a6,2016-01-18 13:13:03
1137,a7,2016-01-18 13:13:20
1137,a14,2016-01-18 13:13:20
1137,a8,2016-01-18 13:13:20
1137,a9,2016-01-22 08:39:57
1137,a10,2016-01-22 08:40:03
1137,a17,2016-01-25 13:35:53
1137,a11,2016-01-25 13:35:53
1137,a9,2016-01-26 12:28:13
1137,a12,2016-01-27 13:52:16
1137,a13,2016-01-27 13:52:16
1137,a17,2016-01-27 13:52:16
1138,a1,2016-01-17 14:45:22
1138,a2,2016-01-17 14:45:22
1138,a3,2016-01-17 14:46:16
1138,a4,2016-01-18 16:14:37
1138,a5,2016-01-18 16:19:11
1138,a6,2016-01-18 16:19:12
1138,a7,2016-01-18 16:20:28
1138,a8,2016-01-18 16:20:28
1138,a20,2016-02-18 07:00:43
1138,a18,2016-02-18 07:00:43
1139,a1,2016-01-17 15:11:43
1139,a2,2016-01-17 15:11:43
1139,a3,2016-01-17 15:12:31
1139,a4,2016-01-19 12:26:07
1139,a5,2016-01-19 12:27:53
1139,a6,2016-01-19 12:27:55
1139,a7,2016-01-19 12:28:19
1139,a8,2016-01-19 12:28:19
1139,a9,2016-01-27 08:36:17
1139,a10,2016-01-27 08:36:29
1139,a15,2016-01-29 09:17:58
1139,a16,2016-01-29 09:17:58
1139,a17,2016-01-29 09:17:58
1140,a1,2016-01-17 15:16:30
1140,a2,2016-01-17 15:16:30
1140,a3,2016-01-17 15:17:35
1140,a4,2016-01-18 11:41:41
1140,a5,2016-01-18 11:48:10
1140,a6,2016-01-18 11:48:11
1140,a18,2016-01-18 12:08:15
1140,a5,2016-01-18 12:11:08
1140,a6,2016-01-18 12:11:09
1140,a7,2016-01-18 12:11:21
1140,a14,2016-01-18 12:11:21
1140,a8,2016-01-18 12:11:21
1140,a9,2016-02-01 09:37:26
1140,a10,2016-02-01 09:37:57
1140,a11,2016-02-01 10:24:24
1140,a9,2016-02-01 12:43:28
1140,a12,2016-02-01 15:23:09
1140,a13,2016-02-01 15:23:09
1141,a1,2016-01-17 15:24:35
1141,a2,2016-01-17 15:24:35
1141,a3,2016-01-17 15:25:21
1141,a4,2016-01-18 18:53:39
1141,a5,2016-01-18 18:57:34
1141,a6,2016-01-18 18:57:35
1141,a7,2016-01-18 18:57:51
1141,a14,2016-01-18 18:57:51
1141,a8,2016-01-18 18:57:51
1141,a9,2016-01-26 11:11:18
1141,a10,2016-01-26 11:11:40
1141,a11,2016-01-26 13:37:49
1141,a9,2016-01-27 06:51:31
1141,a12,2016-01-27 08:05:15
1141,a13,2016-01-27 08:05:15
1142,a1,2016-01-17 16:31:13
1142,a2,2016-01-17 16:31:13
1142,a3,2016-01-17 16:32:23
1142,a4,2016-01-18 19:41:44
1142,a5,2016-01-18 19:43:13
1142,a6,2016-01-18 19:43:14
1142,a7,2016-01-18 19:43:28
1142,a14,2016-01-18 19:43:28
1142,a8,2016-01-18 19:43:28
1142,a9,2016-02-03 12:26:53
1142,a10,2016-02-03 12:27:30
1142,a17,2016-02-05 10:06:19
1142,a11,2016-02-05 10:06:19
1142,a22,2016-02-06 13:41:29
1142,a9,2016-02-06 13:41:29
1142,a12,2016-02-08 07:26:31
1142,a13,2016-02-08 07:26:31
1142,a17,2016-02-08 07:26:31
1143,a1,2016-01-17 17:16:33
1143,a2,2016-01-17 17:16:33
1143,a3,2016-01-17 17:17:28
1143,a4,2016-01-18 14:38:35
1143,a5,2016-01-18 14:50:55
1143,a6,2016-01-18 14:50:56
1143,a7,2016-01-18 14:52:38
1143,a14,2016-01-18 14:52:38
1143,a8,2016-01-18 14:52:38
1143,a15,2016-01-27 08:27:20
1143,a16,2016-01-27 08:27:20
1144,a1,2016-01-17 18:06:06
1144,a2,2016-01-17 18:06:06
1144,a19,2016-01-18 07:58:38
1144,a3,2016-01-18 07:58:38
1144,a4,2016-01-20 10:58:31
1144,a5,2016-01-20 11:10:32
1144,a6,2016-01-20 11:10:33
1144,a18,2016-01-20 11:10:44
1144,a5,2016-01-20 11:10:59
1144,a6,2016-01-20 11:11:00
1144,a5,2016-01-20 11:11:27
1144,a6,2016-01-20 11:11:28
1144,a7,2016-01-20 11:12:05
1144,a7,2016-01-20 11:12:05
1144,a8,2016-01-20 11:12:05
1144,a5,2016-01-29 08:29:42
1144,a6,2016-01-29 08:29:43
1144,a7,2016-01-29 08:29:56
1144,a20,2016-02-29 07:01:23
1144,a18,2016-02-29 07:01:23
1144,a18,2016-02-29 07:01:23
1144,a18,2016-02-29 07:01:23
1145,a1,2016-01-17 18:08:34
1145,a2,2016-01-17 18:08:34
